expid,cdtid,zecoid,aoTermId,chebiTermId,ccTermId,extra
ZDB-EXP-090320-1,ZECO:0000102,CHEBI:16469,none,none,,,
ZDB-EXP-090320-2,ZECO:0000102,CHEBI:472552,none,none,,,
ZDB-EXP-090320-25,ZECO:0000102,CHEBI:16240,none,none,,,
ZDB-EXP-090320-27,ZECO:0000102,CHEBI:16240,none,none,,,
ZDB-EXP-090320-28,ZECO:0000102,CHEBI:472552,none,none,,,
ZDB-EXP-090324-1,ZECO:0000189,,none,none,,,
ZDB-EXP-090324-5,ZECO:0000189,,none,none,,,
ZDB-EXP-090324-6,ZECO:0000189,,none,none,,,
ZDB-EXP-090325-9,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-090331-1,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-090331-4,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-090331-7,ZECO:0000102,CHEBI:63449,none,none,,,
ZDB-EXP-090402-1,ZECO:0000146,,none,none,,,
ZDB-EXP-090403-1,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-090403-5,ZECO:0000102,,none,none,,,
ZDB-EXP-090407-1,ZECO:0000102,CHEBI:83990,none,none,,,
ZDB-EXP-090407-2,ZECO:0000102,CHEBI:83990,none,none,,,
ZDB-EXP-090416-1,ZECO:0000102,CHEBI:49747,none,none,,,
ZDB-EXP-090418-2,ZECO:0000114,,none,none,,,
ZDB-EXP-090421-2,ZECO:0000166,,none,none,,,
ZDB-EXP-090421-3,ZECO:0000166,,none,none,,,
ZDB-EXP-090421-4,ZECO:0000166,,none,none,,,
ZDB-EXP-090422-7,ZECO:0000166,,none,none,,,
ZDB-EXP-090424-1,ZECO:0000102,CHEBI:17963,none,none,,,
ZDB-EXP-090424-2,ZECO:0000102,CHEBI:27732,none,none,,,
ZDB-EXP-090424-2,ZECO:0000102,CHEBI:17963,none,none,,,
ZDB-EXP-090424-3,ZECO:0000102,CHEBI:27732,none,none,,,
ZDB-EXP-090424-4,ZECO:0000102,CHEBI:34317,none,none,,,
ZDB-EXP-090424-6,ZECO:0000102,CHEBI:34317,none,none,,,
ZDB-EXP-090424-7,ZECO:0000102,CHEBI:34317,none,none,,,
ZDB-EXP-090429-1,ZECO:0000102,CHEBI:91083,none,none,,,
ZDB-EXP-090504-1,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-090504-2,ZECO:0000102,CHEBI:86194,none,none,,,
ZDB-EXP-090504-5,ZECO:0000102,CHEBI:472552,none,none,,,
ZDB-EXP-090504-6,ZECO:0000102,CHEBI:472552,none,none,,,
ZDB-EXP-090504-7,ZECO:0000166,,none,none,,,
ZDB-EXP-090504-9,ZECO:0000166,,none,none,,,
ZDB-EXP-090505-1,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-090507-9,ZECO:0000102,CHEBI:65329,none,none,,,
ZDB-EXP-090511-3,ZECO:0000106,,none,none,,,
ZDB-EXP-090515-1,ZECO:0000102,CHEBI:7575,none,none,,,
ZDB-EXP-090515-2,ZECO:0000102,CHEBI:7565,none,none,,,
ZDB-EXP-090515-3,ZECO:0000102,CHEBI:34555 ,none,none,,,
ZDB-EXP-090520-10,ZECO:0000102,,none,none,,,
ZDB-EXP-090520-9,ZECO:0000102,,none,none,,,
ZDB-EXP-090527-1,ZECO:0000106,645,none,none,,,
ZDB-EXP-090528-1,ZECO:0000102,CHEBI:63449,none,none,,,
ZDB-EXP-090528-7,ZECO:0000102,CHEBI:63449,none,none,,,
ZDB-EXP-090601-1,ZECO:0000102,CHEBI:28119,none,none,,,
ZDB-EXP-090601-2,ZECO:0000102,CHEBI:28119,none,none,,,
ZDB-EXP-090601-3,ZECO:0000166,,none,none,,,
ZDB-EXP-090605-1,ZECO:0000229,,none,none,,,
ZDB-EXP-090609-3,ZECO:0000114,,none,none,,,
ZDB-EXP-090610-7,ZECO:0000102,CHEBI:641 ,none,none,,,
ZDB-EXP-090612-1,ZECO:0000102,CHEBI:80581,none,none,,,
ZDB-EXP-090612-13,ZECO:0000102,,none,none,,,
ZDB-EXP-090612-2,ZECO:0000102,CHEBI:80266,none,none,,,
ZDB-EXP-090615-1,ZECO:0000102,CHEBI:29108,none,none,,,
ZDB-EXP-090615-2,ZECO:0000102,CHEBI:29108,none,none,,,
ZDB-EXP-090615-3,ZECO:0000102,CHEBI:62883,none,none,,,
ZDB-EXP-090615-3,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-090615-4,ZECO:0000102,CHEBI:62882,none,none,,,
ZDB-EXP-090615-4,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-090615-5,ZECO:0000102,,none,none,,,
ZDB-EXP-090615-6,ZECO:0000206,,none,none,,,
ZDB-EXP-090615-7,ZECO:0000199,,none,none,,,
ZDB-EXP-090619-1,ZECO:0000189,,none,none,,,
ZDB-EXP-090622-1,ZECO:0000102,CHEBI:28885,none,none,,,
ZDB-EXP-090625-2,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-090630-1,ZECO:0000237,CHEBI:472552,none,none,,,
ZDB-EXP-090630-2,ZECO:0000102,CHEBI:91083,none,none,,,
ZDB-EXP-090724-3,ZECO:0000166,,none,none,,,
ZDB-EXP-090730-4,ZECO:0000166,,none,none,,,
ZDB-EXP-090730-5,ZECO:0000166,,none,none,,,
ZDB-EXP-090806-4,ZECO:0000146,,none,none,,,
ZDB-EXP-090806-5,ZECO:0000102,CHEBI:77954,none,none,,,
ZDB-EXP-090807-1,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-090807-5,ZECO:0000102,CHEBI:102218,none,none,,,
ZDB-EXP-090812-1,ZECO:0000166,,none,none,,,
ZDB-EXP-090818-1,ZECO:0000114,,none,none,,,
ZDB-EXP-090819-1,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-090819-10,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-090819-2,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-090820-10,ZECO:0000102,CHEBI:75379,none,none,,,
ZDB-EXP-090820-11,ZECO:0000102,,none,none,,,
ZDB-EXP-090820-9,ZECO:0000102,CHEBI:75379,none,none,,,
ZDB-EXP-090821-1,ZECO:0000102,CHEBI:28119,none,none,,,
ZDB-EXP-090821-2,ZECO:0000102,CHEBI:86290,none,none,,,
ZDB-EXP-090825-1,ZECO:0000166,,none,none,,,
ZDB-EXP-090825-3,ZECO:0000102,,none,none,,,
ZDB-EXP-090826-30,ZECO:0000208,,none,none,,,
ZDB-EXP-090827-1,ZECO:0000229,,none,none,,,
ZDB-EXP-090828-1,ZECO:0000102,CHEBI:46261,none,none,,,
ZDB-EXP-090828-11,ZECO:0000206,,none,none,,,
ZDB-EXP-090828-2,ZECO:0000102,CHEBI:17833,none,none,,,
ZDB-EXP-090828-3,ZECO:0000102," 	CHEBI:7934",none,none,,,
ZDB-EXP-090908-2,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-090908-3,ZECO:0000102,CHEBI:90739,none,none,,,
ZDB-EXP-090908-4,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-090908-5,ZECO:0000102,CHEBI:90706,none,none,,,
ZDB-EXP-090909-18,ZECO:0000166,,none,none,,,
ZDB-EXP-090909-21,ZECO:0000166,,none,none,,,
ZDB-EXP-090909-8,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-090909-9,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-090910-11,ZECO:0000102,CHEBI:2766,none,none,,,
ZDB-EXP-090910-11,ZECO:0000102,,none,none,,,
ZDB-EXP-090910-12,ZECO:0000102,CHEBI:2766,none,none,,,
ZDB-EXP-090910-12,ZECO:0000102,,none,none,,,
ZDB-EXP-090910-13,ZECO:0000166,,none,none,,,
ZDB-EXP-090910-15,ZECO:0000102,,none,none,,,
ZDB-EXP-090910-3,ZECO:0000102,CHEBI:472552,none,none,,,
ZDB-EXP-090910-4,ZECO:0000102,CHEBI:472552,none,none,,,
ZDB-EXP-090910-5,ZECO:0000102,CHEBI:472552,none,none,,,
ZDB-EXP-090910-6,ZECO:0000102,CHEBI:472552,none,none,,,
ZDB-EXP-090910-7,ZECO:0000166,,none,none,,,
ZDB-EXP-090910-8,ZECO:0000166,,none,none,,,
ZDB-EXP-090910-9,ZECO:0000166,,none,none,,,
ZDB-EXP-090911-10,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-090911-11,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-090911-12,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-090911-13,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-090911-14,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-090911-3,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-090911-4,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-090911-5,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-090911-6,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-090911-7,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-090911-8,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-090911-9,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-090915-1,ZECO:0000102,CHEBI:16469,none,none,,,
ZDB-EXP-090915-2,ZECO:0000102,CHEBI:90748,none,none,,,
ZDB-EXP-090916-10,ZECO:0000102,CHEBI:28600,none,none,,,
ZDB-EXP-090916-10,ZECO:0000102,CHEBI:40303,none,none,,,
ZDB-EXP-090916-11,ZECO:0000102,CHEBI:25350,none,none,,,
ZDB-EXP-090916-11,ZECO:0000102,CHEBI:40303,none,none,,,
ZDB-EXP-090916-8,ZECO:0000102,CHEBI:40303,none,none,,,
ZDB-EXP-090916-9,ZECO:0000102,,none,none,,,
ZDB-EXP-090916-9,ZECO:0000102,CHEBI:40303,none,none,,,
ZDB-EXP-090917-10,ZECO:0000102,CHEBI:16412,none,none,,,
ZDB-EXP-090917-11,ZECO:0000229,,none,none,,,
ZDB-EXP-090917-9,ZECO:0000102,CHEBI:42471,none,none,,,
ZDB-EXP-090924-12,ZECO:0000152,,none,none,,,
ZDB-EXP-090924-14,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-090925-3,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-090925-4,ZECO:0000179,ZFA:0001058,none,none,,,
ZDB-EXP-090925-7,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-090925-8,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-090925-9,ZECO:0000171,ZFA:0000009,none,none,,,
ZDB-EXP-091008-1,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-091008-2,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-091008-3,ZECO:0000102,CHEBI:86194,none,none,,,
ZDB-EXP-091008-4,ZECO:0000102,CHEBI:86194,none,none,,,
ZDB-EXP-091009-1,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-091015-1,ZECO:0000102,CHEBI:63449,none,none,,,
ZDB-EXP-091015-2,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-091015-3,ZECO:0000102,CHEBI:101854,none,none,,,
ZDB-EXP-091015-7,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-091020-3,ZECO:0000102,,none,none,,,
ZDB-EXP-091023-4,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-091023-5,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-091027-1,ZECO:0000152,,none,none,,,
ZDB-EXP-091027-2,ZECO:0000152,,none,none,,,
ZDB-EXP-091027-2,ZECO:0000245,,none,none,,,
ZDB-EXP-091027-3,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-091027-4,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-091027-5,ZECO:0000102,CHEBI:101713,none,none,,,
ZDB-EXP-091029-1,ZECO:0000102,CHEBI:38635,none,none,,,
ZDB-EXP-091029-2,ZECO:0000102,CHEBI:9168,none,none,,,
ZDB-EXP-091029-3,ZECO:0000102,CHEBI:101381,none,none,,,
ZDB-EXP-091029-3,ZECO:0000102,CHEBI:7989,none,none,,,
ZDB-EXP-091029-4,ZECO:0000102,CHEBI:101381,none,none,,,
ZDB-EXP-091029-4,ZECO:0000102,CHEBI:7989,none,none,,,
ZDB-EXP-091029-4,ZECO:0000102,CHEBI:9168,none,none,,,
ZDB-EXP-091029-7,ZECO:0000102,CHEBI:18258,none,none,,,
ZDB-EXP-091029-8,ZECO:0000102,CHEBI:38635,none,none,,,
ZDB-EXP-091029-8,ZECO:0000102,CHEBI:101381,none,none,,,
ZDB-EXP-091029-8,ZECO:0000102,CHEBI:7989,none,none,,,
ZDB-EXP-091029-8,ZECO:0000102,CHEBI:9168,none,none,,,
ZDB-EXP-091030-3,ZECO:0000102,CHEBI:38635,none,none,,,
ZDB-EXP-091030-3,ZECO:0000102,CHEBI:101381,none,none,,,
ZDB-EXP-091030-3,ZECO:0000102,CHEBI:7989,none,none,,,
ZDB-EXP-091102-1,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-091102-4,ZECO:0000106,1346,none,none,,,
ZDB-EXP-091102-5,ZECO:0000106,1346,none,none,,,
ZDB-EXP-091103-3,ZECO:0000110,696863,none,none,,,
ZDB-EXP-091103-4,ZECO:0000102,CHEBI:46024,none,none,,,
ZDB-EXP-091103-5,ZECO:0000102,CHEBI:46024,none,none,,,
ZDB-EXP-091103-6,ZECO:0000102,CHEBI:46024,none,none,,,
ZDB-EXP-091104-1,ZECO:0000172,,none,none,,,
ZDB-EXP-091104-7,ZECO:0000172,,none,none,,,
ZDB-EXP-091104-8,ZECO:0000172,,none,none,,,
ZDB-EXP-091106-1,ZECO:0000163,,none,none,,,
ZDB-EXP-091111-1,ZECO:0000102,CHEBI:75379,none,none,,,
ZDB-EXP-091111-2,ZECO:0000102,CHEBI:9774,none,none,,,
ZDB-EXP-091111-5,ZECO:0000102,CHEBI:2766,none,none,,,
ZDB-EXP-091111-5,ZECO:0000102,CHEBI:44423,none,none,,,
ZDB-EXP-091112-1,ZECO:0000166,,none,none,,,
ZDB-EXP-091116-4,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-091116-5,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-091116-6,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-091117-6,ZECO:0000229,ZFA:0001058,none,none,,,
ZDB-EXP-091118-1,ZECO:0000102,,none,none,,,
ZDB-EXP-091118-2,ZECO:0000102,,none,none,,,
ZDB-EXP-091118-3,ZECO:0000102,CHEBI:9948,none,none,,,
ZDB-EXP-091118-4,ZECO:0000102,CHEBI:3757,none,none,,,
ZDB-EXP-091118-5,ZECO:0000150,,none,none,,,
ZDB-EXP-091118-6,ZECO:0000149,,none,none,,,
ZDB-EXP-091214-1,ZECO:0000166,,none,none,,,
ZDB-EXP-091214-2,ZECO:0000166,,none,none,,,
ZDB-EXP-091214-3,ZECO:0000166,,none,none,,,
ZDB-EXP-091217-16,ZECO:0000102,,none,none,,,
ZDB-EXP-091217-17,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-091231-1,ZECO:0000102,CHEBI:16412,none,none,,,
ZDB-EXP-091231-3,ZECO:0000229,,none,none,,,
ZDB-EXP-100106-3,ZECO:0000223,,none,none,,,
ZDB-EXP-100111-1,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-100112-3,ZECO:0000146,,none,none,,,
ZDB-EXP-100113-2,ZECO:0000102,CHEBI:73290,none,none,,,
ZDB-EXP-100204-5,ZECO:0000102,CHEBI:16412,none,none,,,
ZDB-EXP-100204-6,ZECO:0000102,CHEBI:84491,none,none,,,
ZDB-EXP-100218-4,ZECO:0000229,,none,none,,,
ZDB-EXP-100222-1,ZECO:0000110,696863,none,none,,,
ZDB-EXP-100222-2,ZECO:0000110,11287,none,none,,,
ZDB-EXP-100224-1,ZECO:0000102,CHEBI:6909,none,none,,,
ZDB-EXP-100226-10,ZECO:0000229,,none,none,,,
ZDB-EXP-100226-8,ZECO:0000229,,none,none,,,
ZDB-EXP-100323-1,ZECO:0000102,CHEBI:28262,none,none,,,
ZDB-EXP-100323-1,ZECO:0000102,CHEBI:91108,none,none,,,
ZDB-EXP-100323-2,ZECO:0000102,CHEBI:28262,none,none,,,
ZDB-EXP-100412-2,ZECO:0000166,,none,none,,,
ZDB-EXP-100414-2,ZECO:0000106,55601,none,none,,,
ZDB-EXP-100419-1,ZECO:0000102,CHEBI:28119,none,none,,,
ZDB-EXP-100419-2,ZECO:0000166,,none,none,,,
ZDB-EXP-100419-3,ZECO:0000102,CHEBI:28119,none,none,,,
ZDB-EXP-100422-2,ZECO:0000102,CHEBI:9986,none,none,,,
ZDB-EXP-100422-8,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-100427-14,ZECO:0000114,,none,none,,,
ZDB-EXP-100428-16,ZECO:0000208,,none,none,,,
ZDB-EXP-100429-11,ZECO:0000208,,none,none,,,
ZDB-EXP-100429-13,ZECO:0000166,,none,none,,,
ZDB-EXP-100429-2,ZECO:0000114,,none,none,,,
ZDB-EXP-100429-3,ZECO:0000206,,none,none,,,
ZDB-EXP-100429-4,ZECO:0000102,CHEBI:17234 ,none,none,,,
ZDB-EXP-100429-5,ZECO:0000102,CHEBI:16899,none,none,,,
ZDB-EXP-100429-9,ZECO:0000208,,none,none,,,
ZDB-EXP-100430-1,ZECO:0000102,CHEBI:28119,none,none,,,
ZDB-EXP-100503-3,ZECO:0000208,,none,none,,,
ZDB-EXP-100503-4,ZECO:0000208,,none,none,,,
ZDB-EXP-100503-5,ZECO:0000208,,none,none,,,
ZDB-EXP-100503-7,ZECO:0000102,CHEBI:9513,none,none,,,
ZDB-EXP-100507-3,ZECO:0000102,,none,none,,,
ZDB-EXP-100507-5,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-100511-10,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-100511-11,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-100511-6,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-100511-7,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-100511-8,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-100511-9,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-100513-2,ZECO:0000102,CHEBI:63053,none,none,,,
ZDB-EXP-100518-6,ZECO:0000229,,none,none,,,
ZDB-EXP-100520-3,ZECO:0000229,ZFA:0000477,none,none,,,
ZDB-EXP-100520-4,ZECO:0000229,ZFA:0000477,none,none,,,
ZDB-EXP-100520-5,ZECO:0000229,ZFA:0000477,none,none,,,
ZDB-EXP-100520-6,ZECO:0000229,ZFA:0000477,none,none,,,
ZDB-EXP-100601-1,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-100601-11,ZECO:0000166,,none,none,,,
ZDB-EXP-100601-2,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-100601-3,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-100601-4,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-100607-2,ZECO:0000114,,none,none,,,
ZDB-EXP-100617-1,ZECO:0000229,,none,none,,,
ZDB-EXP-100617-2,ZECO:0000106,,none,none,,,
ZDB-EXP-100629-2,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-100701-1,ZECO:0000166,,none,none,,,
ZDB-EXP-100708-1,ZECO:0000102,CHEBI:131184,none,none,,,
ZDB-EXP-100708-4,ZECO:0000102,CHEBI:9168,none,none,,,
ZDB-EXP-100719-10,ZECO:0000230,668369,none,none,,,
ZDB-EXP-100719-11,ZECO:0000230,29486,none,none,,,
ZDB-EXP-100720-1,ZECO:0000230,668369,none,none,,,
ZDB-EXP-100720-2,ZECO:0000230,668369,none,none,,,
ZDB-EXP-100720-3,ZECO:0000230,668369,none,none,,,
ZDB-EXP-100720-4,ZECO:0000230,668369,none,none,,,
ZDB-EXP-100720-5,ZECO:0000230,29486,none,none,,,
ZDB-EXP-100720-6,ZECO:0000230,29486,none,none,,,
ZDB-EXP-100720-7,ZECO:0000230,29486,none,none,,,
ZDB-EXP-100720-8,ZECO:0000230,29486,none,none,,,
ZDB-EXP-100726-6,ZECO:0000102,CHEBI:101355,none,none,,,
ZDB-EXP-100726-7,ZECO:0000102,CHEBI:101355,none,none,,,
ZDB-EXP-100727-2,ZECO:0000102,CHEBI:50845,none,none,,,
ZDB-EXP-100727-3,ZECO:0000237,CHEBI:35134,none,none,,,
ZDB-EXP-100727-4,ZECO:0000237,CHEBI:16412,none,none,,,
ZDB-EXP-100728-1,ZECO:0000178,,none,none,,,
ZDB-EXP-100728-6,ZECO:0000166,,none,none,,,
ZDB-EXP-100728-7,ZECO:0000166,,none,none,,,
ZDB-EXP-100730-2,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-100730-3,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-100802-9,ZECO:0000229,,none,none,,,
ZDB-EXP-100804-1,ZECO:0000166,,none,none,,,
ZDB-EXP-100805-5,ZECO:0000172,ZFA:0000108,none,none,,,
ZDB-EXP-100806-1,ZECO:0000172,ZFA:0000108,none,none,,,
ZDB-EXP-100812-1,ZECO:0000166,,none,none,,,
ZDB-EXP-100812-3,ZECO:0000102,CHEBI:91088,none,none,,,
ZDB-EXP-100812-4,ZECO:0000102,CHEBI:91088,none,none,,,
ZDB-EXP-100818-3,ZECO:0000229,,none,none,,,
ZDB-EXP-100818-4,ZECO:0000229,,none,none,,,
ZDB-EXP-100824-10,ZECO:0000166,,none,none,,,
ZDB-EXP-100824-2,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-100824-3,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-100824-4,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-100824-5,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-100831-3,ZECO:0000232,5476,none,none,,,
ZDB-EXP-100902-2,ZECO:0000102,,none,none,,,
ZDB-EXP-100903-1,ZECO:0000189,,none,none,,,
ZDB-EXP-100903-2,ZECO:0000189,,none,none,,,
ZDB-EXP-100917-1,ZECO:0000229,,none,none,,,
ZDB-EXP-101007-3,ZECO:0000106,90371,none,none,,,
ZDB-EXP-101011-8,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-101012-2,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-101012-4,ZECO:0000102,CHEBI:16469,none,none,,,
ZDB-EXP-101014-8,ZECO:0000102,CHEBI:25255,none,none,,,
ZDB-EXP-101020-6,ZECO:0000166,,none,none,,,
ZDB-EXP-101021-3,ZECO:0000229,ZFA:0000435,none,none,,,
ZDB-EXP-101022-1,ZECO:0000150,,none,none,,,
ZDB-EXP-101022-2,ZECO:0000149,,none,none,,,
ZDB-EXP-101025-1,ZECO:0000150,,none,none,,,
ZDB-EXP-101025-2,ZECO:0000150,,none,none,,,
ZDB-EXP-101025-5,ZECO:0000150,,none,none,,,
ZDB-EXP-101025-9,ZECO:0000148,,none,none,,,
ZDB-EXP-101027-6,ZECO:0000102,CHEBI:17963,none,none,,,
ZDB-EXP-101027-7,ZECO:0000102,CHEBI:17963,none,none,,,
ZDB-EXP-101028-1,ZECO:0000166,,none,none,,,
ZDB-EXP-101028-4,ZECO:0000146,,none,none,,,
ZDB-EXP-101028-7,ZECO:0000238,CHEBI:81570 ,none,none,,,
ZDB-EXP-101104-1,ZECO:0000166,,none,none,,,
ZDB-EXP-101104-10,ZECO:0000102,CHEBI:3757,none,none,,,
ZDB-EXP-101104-11,ZECO:0000102,CHEBI:9168,none,none,,,
ZDB-EXP-101104-12,ZECO:0000102,CHEBI:131338,none,none,,,
ZDB-EXP-101104-12,ZECO:0000102,CHEBI:3757,none,none,,,
ZDB-EXP-101104-13,ZECO:0000102,CHEBI:131338,none,none,,,
ZDB-EXP-101104-13,ZECO:0000102,CHEBI:9168,none,none,,,
ZDB-EXP-101104-14,ZECO:0000102,CHEBI:131338,none,none,,,
ZDB-EXP-101104-15,ZECO:0000102,CHEBI:33234,none,none,,,
ZDB-EXP-101104-4,ZECO:0000102,CHEBI:31206,none,none,,,
ZDB-EXP-101104-6,ZECO:0000102,CHEBI:31206,none,none,,,
ZDB-EXP-101104-6,ZECO:0000102,CHEBI:33234,none,none,,,
ZDB-EXP-101104-7,ZECO:0000102,CHEBI:31206,none,none,,,
ZDB-EXP-101104-7,ZECO:0000102,CHEBI:131338,none,none,,,
ZDB-EXP-101104-8,ZECO:0000102,CHEBI:31206,none,none,,,
ZDB-EXP-101104-8,ZECO:0000102,CHEBI:33234,none,none,,,
ZDB-EXP-101104-9,ZECO:0000102,CHEBI:31206,none,none,,,
ZDB-EXP-101104-9,ZECO:0000102,CHEBI:131338,none,none,,,
ZDB-EXP-101105-4,ZECO:0000229,,none,none,,,
ZDB-EXP-101112-3,ZECO:0000102,,none,none,,,
ZDB-EXP-101117-4,ZECO:0000106,652611,none,none,,,
ZDB-EXP-101118-13,ZECO:0000102,,none,none,,,
ZDB-EXP-101119-5,ZECO:0000102,CHEBI:91108,none,none,,,
ZDB-EXP-101119-8,ZECO:0000102,CHEBI:63449,none,none,,,
ZDB-EXP-101119-9,ZECO:0000102,CHEBI:63449,none,none,,,
ZDB-EXP-101124-1,ZECO:0000102,CHEBI:91108,none,none,,,
ZDB-EXP-101124-1,ZECO:0000102,CHEBI:63449,none,none,,,
ZDB-EXP-101124-2,ZECO:0000102,CHEBI:91108,none,none,,,
ZDB-EXP-101127-1,ZECO:0000114,,none,none,,,
ZDB-EXP-101127-2,ZECO:0000202,,none,none,,,
ZDB-EXP-101127-3,ZECO:0000201,,none,none,,,
ZDB-EXP-101127-4,ZECO:0000162,,none,none,,,
ZDB-EXP-101127-5,ZECO:0000163,,none,none,,,
ZDB-EXP-101127-6,ZECO:0000198,,none,none,,,
ZDB-EXP-101129-4,ZECO:0000102,,none,none,,,
ZDB-EXP-101129-7,ZECO:0000166,,none,none,,,
ZDB-EXP-101129-8,ZECO:0000166,,none,none,,,
ZDB-EXP-101201-1,ZECO:0000229,,none,none,,,
ZDB-EXP-101201-2,ZECO:0000229,,none,none,,,
ZDB-EXP-101201-2,ZECO:0000102,CHEBI:63449,none,none,,,
ZDB-EXP-101210-15,ZECO:0000102,,none,none,,,
ZDB-EXP-101210-16,ZECO:0000102,,none,none,,,
ZDB-EXP-101210-17,ZECO:0000106,644,none,none,,,
ZDB-EXP-101221-3,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-110107-4,ZECO:0000102,CHEBI:42471,none,none,,,
ZDB-EXP-110107-5,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-110107-6,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-110107-8,ZECO:0000102,CHEBI:28262,none,none,,,
ZDB-EXP-110118-1,ZECO:0000102,CHEBI:472805,none,none,,,
ZDB-EXP-110120-3,ZECO:0000102,CHEBI:9168,none,none,,,
ZDB-EXP-110121-4,ZECO:0000102,CHEBI:63449,none,none,,,
ZDB-EXP-110121-5,ZECO:0000102,CHEBI:48607,none,none,,,
ZDB-EXP-110128-6,ZECO:0000229,,none,none,,,
ZDB-EXP-110128-7,ZECO:0000102,CHEBI:28262,none,none,,,
