genox_zdb_id,genox_exp_zdb_id,genox_is_standard,genox_is_std_or_generic_control,genox_fish_zdb_id
ZDB-GENOX-041102-1278,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-3372
ZDB-GENOX-041102-1279,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18837
ZDB-GENOX-041102-128,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18810
ZDB-GENOX-041102-1280,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16086
ZDB-GENOX-041102-1281,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5175
ZDB-GENOX-041102-1282,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-4302
ZDB-GENOX-041102-1283,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6529
ZDB-GENOX-041102-1284,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16079
ZDB-GENOX-041102-1285,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-12474
ZDB-GENOX-041102-1286,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-14334
ZDB-GENOX-041102-1287,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11575
ZDB-GENOX-041102-1288,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-22750
ZDB-GENOX-041102-129,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6067
ZDB-GENOX-041102-1290,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11550
ZDB-GENOX-041102-1291,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-7951
ZDB-GENOX-041102-1292,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-28797
ZDB-GENOX-041102-1293,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-28768
ZDB-GENOX-041102-1294,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6041
ZDB-GENOX-041102-1295,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-10662
ZDB-GENOX-041102-1296,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1098
ZDB-GENOX-041102-1297,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15209
ZDB-GENOX-041102-1298,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16065
ZDB-GENOX-041102-1299,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17282
ZDB-GENOX-041102-13,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-24312
ZDB-GENOX-041102-130,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-24303
ZDB-GENOX-041102-1300,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9994
ZDB-GENOX-041102-1301,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-628
ZDB-GENOX-041102-1302,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11858
ZDB-GENOX-041102-1303,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15476
ZDB-GENOX-041102-1304,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16988
ZDB-GENOX-041102-1305,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-23631
ZDB-GENOX-041102-1306,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25174
ZDB-GENOX-041102-1307,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-7453
ZDB-GENOX-041102-1308,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18839
ZDB-GENOX-041102-1309,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-8820
ZDB-GENOX-041102-131,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27884
ZDB-GENOX-041102-1310,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27921
ZDB-GENOX-041102-1311,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15194
ZDB-GENOX-041102-1312,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20169
ZDB-GENOX-041102-1313,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9684
ZDB-GENOX-041102-1314,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29668
ZDB-GENOX-041102-1315,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26079
ZDB-GENOX-041102-1316,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-8812
ZDB-GENOX-041102-1317,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15191
ZDB-GENOX-041102-1318,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9728
ZDB-GENOX-041102-1319,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15454
ZDB-GENOX-041102-132,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-3362
ZDB-GENOX-041102-1320,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16344
ZDB-GENOX-041102-1321,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-19698
ZDB-GENOX-041102-1322,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-12444
ZDB-GENOX-041102-1323,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16087
ZDB-GENOX-041102-1324,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17947
ZDB-GENOX-041102-1325,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1868
ZDB-GENOX-041102-1326,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-3670
ZDB-GENOX-041102-1327,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18818
ZDB-GENOX-041102-1328,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11090
ZDB-GENOX-041102-1329,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27910
ZDB-GENOX-041102-133,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16063
ZDB-GENOX-041102-1330,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-28792
ZDB-GENOX-041102-1332,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16043
ZDB-GENOX-041102-1333,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18824
ZDB-GENOX-041102-1334,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-946
ZDB-GENOX-041102-1336,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15181
ZDB-GENOX-041102-1337,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26506
ZDB-GENOX-041102-1338,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17933
ZDB-GENOX-041102-1339,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-8784
ZDB-GENOX-041102-134,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9711
ZDB-GENOX-041102-1340,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25158
ZDB-GENOX-041102-1341,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11571
ZDB-GENOX-041102-1342,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27892
ZDB-GENOX-041102-1343,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-4619
ZDB-GENOX-041102-1344,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25156
ZDB-GENOX-041102-1345,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20624
ZDB-GENOX-041102-1346,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5219
ZDB-GENOX-041102-1347,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-13378
ZDB-GENOX-041102-1348,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-24280
ZDB-GENOX-041102-1349,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29707
ZDB-GENOX-041102-135,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27940
ZDB-GENOX-041102-1350,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-8844
ZDB-GENOX-041102-1352,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-10612
ZDB-GENOX-041102-1353,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-12011
ZDB-GENOX-041102-1354,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-13665
ZDB-GENOX-041102-1355,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6087
ZDB-GENOX-041102-1356,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1558
ZDB-GENOX-041102-1357,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17914
ZDB-GENOX-041102-1358,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-648
ZDB-GENOX-041102-1359,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9742
ZDB-GENOX-041102-136,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-22002
ZDB-GENOX-041102-1360,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26075
ZDB-GENOX-041102-1361,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16032
ZDB-GENOX-041102-1362,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-23348
ZDB-GENOX-041102-1363,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15186
ZDB-GENOX-041102-1365,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9739
ZDB-GENOX-041102-1366,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9712
ZDB-GENOX-041102-1367,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-23364
ZDB-GENOX-041102-1368,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1576
ZDB-GENOX-041102-1369,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16941
ZDB-GENOX-041102-137,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-23633
ZDB-GENOX-041102-1370,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17937
ZDB-GENOX-041102-1371,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-186
ZDB-GENOX-041102-1372,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-4
ZDB-GENOX-041102-1373,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-10664
ZDB-GENOX-041102-1374,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-13661
ZDB-GENOX-041102-1376,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25144
ZDB-GENOX-041102-1377,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6047
ZDB-GENOX-041102-1378,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18210
ZDB-GENOX-041102-1379,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-3400
ZDB-GENOX-041102-138,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6527
ZDB-GENOX-041102-1380,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16968
ZDB-GENOX-041102-1381,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-23842
ZDB-GENOX-041102-1382,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6333
ZDB-GENOX-041102-1383,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11557
ZDB-GENOX-041102-1384,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25161
ZDB-GENOX-041102-1385,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29679
ZDB-GENOX-041102-1387,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11562
ZDB-GENOX-041102-1388,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5218
ZDB-GENOX-041102-1389,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26040
ZDB-GENOX-041102-139,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-8787
ZDB-GENOX-041102-1390,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-21565
ZDB-GENOX-041102-1392,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-4347
ZDB-GENOX-041102-1393,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-2467
ZDB-GENOX-041102-1394,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17950
ZDB-GENOX-041102-1395,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-642
ZDB-GENOX-041102-1396,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27942
ZDB-GENOX-041102-1397,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20602
ZDB-GENOX-041102-1398,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11583
ZDB-GENOX-041102-1399,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18773
ZDB-GENOX-041102-14,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9740
ZDB-GENOX-041102-140,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20613
ZDB-GENOX-041102-1400,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16066
ZDB-GENOX-041102-1401,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-13374
ZDB-GENOX-041102-1402,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16969
ZDB-GENOX-041102-1403,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-8813
ZDB-GENOX-041102-1405,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18813
ZDB-GENOX-041102-1406,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26960
ZDB-GENOX-041102-1407,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11589
ZDB-GENOX-041102-1408,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25613
ZDB-GENOX-041102-1409,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15206
ZDB-GENOX-041102-141,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-12458
ZDB-GENOX-041102-1410,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-22457
ZDB-GENOX-041102-1411,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11587
ZDB-GENOX-041102-1412,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-19687
ZDB-GENOX-041102-1413,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-8786
ZDB-GENOX-041102-1414,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-12925
ZDB-GENOX-041102-1415,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-4600
ZDB-GENOX-041102-1416,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-8825
ZDB-GENOX-041102-1417,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-10019
ZDB-GENOX-041102-1418,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-22924
ZDB-GENOX-041102-1419,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29713
ZDB-GENOX-041102-142,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18814
ZDB-GENOX-041102-1420,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18786
ZDB-GENOX-041102-1421,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-23338
ZDB-GENOX-041102-1422,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-8830
ZDB-GENOX-041102-1423,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6957
ZDB-GENOX-041102-1424,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5185
ZDB-GENOX-041102-1425,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26956
ZDB-GENOX-041102-1426,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18774
ZDB-GENOX-041102-1427,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16951
ZDB-GENOX-041102-1428,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-23375
ZDB-GENOX-041102-1429,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29084
ZDB-GENOX-041102-143,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1581
ZDB-GENOX-041102-1430,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26962
ZDB-GENOX-041102-1431,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29672
ZDB-GENOX-041102-1432,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9723
ZDB-GENOX-041102-1433,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-10642
ZDB-GENOX-041102-1434,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17939
ZDB-GENOX-041102-1435,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25184
ZDB-GENOX-041102-1436,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-4323
ZDB-GENOX-041102-1437,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-2753
ZDB-GENOX-041102-1438,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-7908
ZDB-GENOX-041102-1439,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-7920
ZDB-GENOX-041102-144,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-634
ZDB-GENOX-041102-1440,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25474
ZDB-GENOX-041102-1441,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-23367
ZDB-GENOX-041102-1443,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-2463
ZDB-GENOX-041102-1444,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17002
ZDB-GENOX-041102-1446,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18834
ZDB-GENOX-041102-1447,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18809
ZDB-GENOX-041102-1448,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29680
ZDB-GENOX-041102-1449,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-28796
ZDB-GENOX-041102-145,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6978
ZDB-GENOX-041102-1450,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1578
ZDB-GENOX-041102-1451,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-10622
ZDB-GENOX-041102-1452,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25194
ZDB-GENOX-041102-1453,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6983
ZDB-GENOX-041102-1454,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9689
ZDB-GENOX-041102-1455,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-21578
ZDB-GENOX-041102-1456,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11579
ZDB-GENOX-041102-1457,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-14319
ZDB-GENOX-041102-1458,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-13358
ZDB-GENOX-041102-1459,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17443
ZDB-GENOX-041102-146,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16041
ZDB-GENOX-041102-1461,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18791
ZDB-GENOX-041102-1462,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25172
ZDB-GENOX-041102-1463,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-22431
ZDB-GENOX-041102-1464,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29726
ZDB-GENOX-041102-1465,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-8839
ZDB-GENOX-041102-1466,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-22476
ZDB-GENOX-041102-1467,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-28219
ZDB-GENOX-041102-1468,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16064
ZDB-GENOX-041102-1469,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-14331
ZDB-GENOX-041102-147,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-14313
ZDB-GENOX-041102-1470,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25157
ZDB-GENOX-041102-1471,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17894
ZDB-GENOX-041102-1472,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-12466
ZDB-GENOX-041102-1473,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26029
ZDB-GENOX-041102-1474,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1101
ZDB-GENOX-041102-1475,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26982
ZDB-GENOX-041102-1476,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-653
ZDB-GENOX-041102-1477,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18800
ZDB-GENOX-041102-1478,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-21848
ZDB-GENOX-041102-1479,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11552
ZDB-GENOX-041102-148,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11564
ZDB-GENOX-041102-1480,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-28782
ZDB-GENOX-041102-1481,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25470
ZDB-GENOX-041102-1482,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-7940
ZDB-GENOX-041102-1483,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16084
ZDB-GENOX-041102-1484,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20934
ZDB-GENOX-041102-1485,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6971
ZDB-GENOX-041102-1487,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-22926
ZDB-GENOX-041102-1488,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25616
ZDB-GENOX-041102-1489,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1105
ZDB-GENOX-041102-149,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-8861
ZDB-GENOX-041102-1490,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18357
ZDB-GENOX-041102-1491,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27439
ZDB-GENOX-041102-1492,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11097
ZDB-GENOX-041102-1493,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-21089
ZDB-GENOX-041102-1494,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-14727
ZDB-GENOX-041102-1496,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-23371
ZDB-GENOX-041102-1497,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-7011
ZDB-GENOX-041102-1498,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-10631
ZDB-GENOX-041102-1499,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-19705
ZDB-GENOX-041102-150,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16530
ZDB-GENOX-041102-1500,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9706
ZDB-GENOX-041102-1501,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-28
ZDB-GENOX-041102-1502,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27932
ZDB-GENOX-041102-1503,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25178
ZDB-GENOX-041102-1504,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26974
ZDB-GENOX-041102-1505,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26512
ZDB-GENOX-041102-1506,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29728
ZDB-GENOX-041102-1507,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-19690
ZDB-GENOX-041102-1508,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-21572
ZDB-GENOX-041102-1509,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17899
ZDB-GENOX-041102-151,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6063
ZDB-GENOX-041102-1510,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-23353
ZDB-GENOX-041102-1511,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-2452
ZDB-GENOX-041102-1512,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27254
ZDB-GENOX-041102-1513,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-3391
ZDB-GENOX-041102-1514,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-7944
ZDB-GENOX-041102-1515,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-13350
ZDB-GENOX-041102-1516,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6042
ZDB-GENOX-041102-1517,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20625
ZDB-GENOX-041102-1518,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6353
ZDB-GENOX-041102-1519,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17953
ZDB-GENOX-041102-152,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25190
ZDB-GENOX-041102-1520,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-21570
ZDB-GENOX-041102-1521,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9716
ZDB-GENOX-041102-1522,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29701
ZDB-GENOX-041102-1523,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-23344
ZDB-GENOX-041102-1524,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27273
ZDB-GENOX-041102-1525,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29238
ZDB-GENOX-041102-1526,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9692
ZDB-GENOX-041102-1527,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5165
ZDB-GENOX-041102-1528,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20659
ZDB-GENOX-041102-1529,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26955
ZDB-GENOX-041102-153,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27005
ZDB-GENOX-041102-1530,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29721
ZDB-GENOX-041102-1531,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6951
ZDB-GENOX-041102-1532,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15198
ZDB-GENOX-041102-1533,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6331
ZDB-GENOX-041102-1534,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6070
ZDB-GENOX-041102-1535,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20612
ZDB-GENOX-041102-1536,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-3672
ZDB-GENOX-041102-1537,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15455
ZDB-GENOX-041102-1538,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20641
ZDB-GENOX-041102-1539,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16952
ZDB-GENOX-041102-154,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20611
ZDB-GENOX-041102-1540,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1552
ZDB-GENOX-041102-1541,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16073
ZDB-GENOX-041102-1542,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-19716
ZDB-GENOX-041102-1543,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-8794
ZDB-GENOX-041102-1544,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25159
ZDB-GENOX-041102-1545,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18820
ZDB-GENOX-041102-1546,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25191
ZDB-GENOX-041102-1548,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17013
