GAF Load Error Summary
============================================================
Total errors: 198,120
Unique error categories: 963

Error Counts by Category
------------------------------------------------------------
  187,923  Duplicate annotation entry
       4  Cannot add root-term annotation GO:0008150 for marker 'pnhd' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0008150 for marker 'prr15la' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0008150 for marker 'rlig1' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0008150 for marker 'rsrp1' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0008150 for marker 'secisbp2l' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0008150 for marker 'spg21' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0008150 for marker 'susd6' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0008150 for marker 'tasor2' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0008150 for marker 'tmco6' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0008150 for marker 'wwc3' as there are already non-root term annotations existent.
       4  Cannot add root-term annotation GO:0008150 for marker 'zgc:174564' as there are already non-root term annotations existent.
       4  Protein binding (GO:0005515) requires IPI evidence
       4  RO term does not exist
       4  Unable to find pubmed ID[DOI:10.1023/B:FISH.0000030466.23085.9]
       4  Unable to find pubmed ID[DOI:10.2331/fishsci.68.sup1_765]
       4  Unable to find pubmed ID[DOI:10.4236/ojemd.2012.24012]
       3  Cannot add root-term annotation GO:0003674 for marker 'abi3a' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'axin1' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'chtopa' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'chtopb' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'cinp' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'cntn4' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'crp7' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'glmnb' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'itga6l' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'krt95' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'mmd' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'nagk' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'nptx1l' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'pak1ip1' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'phtf1' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'rbm20' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'rtbdn' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'scaf4b' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'si:ch211-139n6.3' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'si:ch211-226h8.14' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'si:dkey-90l23.2' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'spata18' as there are already non-root term annotations existent.
